Avalanche Season,Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Start,Salt Lake,12,21,2014,Natural,New Snow/Old Snow Interface,7,1800,Northeast,10100
Start,Salt Lake,12,22,2014,Skier,Unknown,24,4800,North,9900
Start,Salt Lake,12,22,2014,Skier,Facets,12,9600,North,9400
Start,Uintas,12,22,2014,Snowmobiler,New Snow,18,1800,North,9600
Start,Salt Lake,12,22,2014,Natural,Facets,18,9600,East,10000
Start,Uintas,12,23,2014,Snowmobiler,New Snow,96,2400,East,10200
Start,Salt Lake,12,22,2014,Natural,Facets,16,6000,East,9300
Start,Salt Lake,12,22,2014,Unknown,Facets,20,6000,Northeast,9300
Start,Skyline,12,21,2014,Natural,Facets,36,3600,East,10000
Start,Salt Lake,12,26,2014,Skier,Facets,30,6000,Northeast,9700
Start,Salt Lake,12,27,2014,Skier,Density Change,36,4800,Northeast,9400
Start,Salt Lake,12,26,2014,Skier,Facets,30,6000,Northeast,9700
Start,Salt Lake,12,29,2014,Skier,Facets,36,12000,Northeast,9400
Start,Logan,12,28,2014,Natural,New Snow/Old Snow Interface,12,3000,East,8900
Start,Skyline,12,30,2014,Natural,Facets,2,1800,North,9600
Middle,Logan,1,5,2015,Natural,New Snow/Old Snow Interface,12,1200,Southeast,7400
Middle,Logan,1,6,2015,Natural,Unknown,6,4800,Southeast,8800
Middle,Salt Lake,1,6,2015,Skier,Facets,24,7200,Northeast,9400
Middle,Salt Lake,1,3,2015,Unknown,Facets,3,3000,Northeast,9800
Middle,Salt Lake,1,4,2015,Skier,Depth Hoar,24,4200,North,9600
Start,Moab,12,31,2014,Natural,Facets,48,12000,West,11900
Start,Moab,12,31,2014,Unknown,Facets,36,5400,North,11300
Middle,Salt Lake,1,13,2015,Skier,Density Change,5,1200,East,9700
Middle,Salt Lake,1,12,2015,Skier,Unknown,16,360,Northeast,9900
Middle,Salt Lake,1,13,2015,Skier,New Snow/Old Snow Interface,12,6000,East,9200
Middle,Salt Lake,1,14,2015,Natural,New Snow/Old Snow Interface,24,9600,Northeast,10000
Middle,Salt Lake,1,14,2015,Skier,New Snow,10,12000,Northeast,9800
Middle,Logan,1,14,2015,Natural,New Snow/Old Snow Interface,6,960,East,9400
Middle,Logan,1,14,2015,Natural,New Snow/Old Snow Interface,6,1200,East,8500
Middle,Salt Lake,1,15,2015,Natural,New Snow/Old Snow Interface,18,4800,East,10500
Middle,Uintas,1,14,2015,Snowmobiler,New Snow/Old Snow Interface,14,2400,Northeast,10200
Middle,Salt Lake,1,14,2015,Natural,Ground Interface,36,12000,Northeast,9800
Middle,Provo,1,15,2015,Natural,New Snow/Old Snow Interface,11,3000,South,10600
Middle,Provo,1,15,2015,Skier,New Snow/Old Snow Interface,12,2400,West,8700
Middle,Uintas,1,14,2015,Unknown,Facets,24,2400,North,10400
Middle,Moab,1,12,2015,Natural,New Snow/Old Snow Interface,24,8400,Northeast,11600
Middle,Moab,1,12,2015,Natural,Depth Hoar,30,5400,Northeast,11600
Middle,Salt Lake,1,16,2015,Skier,New Snow/Old Snow Interface,18,3600,Northeast,9500
Middle,Moab,1,12,2015,Natural,New Snow/Old Snow Interface,2,7200,East,11200
Middle,Logan,1,16,2015,Natural,Surface Hoar,24,3000,North,8600
Middle,Salt Lake,1,17,2015,Skier,New Snow/Old Snow Interface,8,2400,East,10200
Middle,Logan,1,17,2015,Snowmobiler,New Snow/Old Snow Interface,8,960,North,9200
Middle,Moab,1,17,2015,Skier,Ground Interface,48,21000,Northeast,12100
Middle,Salt Lake,1,19,2015,Skier,Ground Interface,14,1200,Northeast,9500
Middle,Skyline,1,22,2015,Snowmobiler,Density Change,30,1800,East,10000
Middle,Salt Lake,1,26,2015,Natural,New Snow/Old Snow Interface,6,3000,Northeast,10200
Middle,Logan,2,4,2015,Unknown,New Snow,24,8400,East,9400
Middle,Logan,2,4,2015,Snowmobiler,New Snow/Old Snow Interface,24,1200,Southeast,8600
Middle,Salt Lake,2,4,2015,Skier,New Snow/Old Snow Interface,12,7200,East,9600
Middle,Salt Lake,2,5,2015,Skier,Wet grains,6,4200,Southeast,10200
Middle,Salt Lake,2,5,2015,Skier,New Snow,4,1200,Northeast,10000
Middle,Logan,2,5,2015,Snowmobiler,Facets,30,3600,East,9000
Middle,Logan,2,5,2015,Snowmobiler,Facets,30,4800,East,9600
Middle,Logan,2,6,2015,Natural,New Snow/Old Snow Interface,24,4800,Northeast,9600
Middle,Logan,2,4,2015,Snowmobiler,Facets,24,1200,North,8800
Middle,Logan,2,5,2015,Snowmobiler,Facets,30,2400,East,9200
Middle,Uintas,2,10,2015,Skier,Facets,30,1200,North,10400
Middle,Ogden,2,21,2015,Natural,New Snow/Old Snow Interface,2,480,Northeast,6500
Middle,Salt Lake,2,22,2015,Skier,New Snow/Old Snow Interface,12,3600,Northeast,9200
Middle,Salt Lake,2,23,2015,Skier,Unknown,8,600,Northwest,9900
Middle,Salt Lake,2,28,2015,Snowboarder,Unknown,18,3600,Northeast,10400
Middle,Uintas,2,28,2015,Snowboarder,New Snow/Old Snow Interface,15,8400,North,11000
Middle,Salt Lake,3,3,2015,Natural,New Snow/Old Snow Interface,13,9600,Northeast,10100
Middle,Logan,3,3,2015,Natural,New Snow/Old Snow Interface,10,4800,East,8900
Middle,Salt Lake,3,4,2015,Skier,Facets,24,6000,Northeast,9500
Middle,Skyline,3,4,2015,Snowmobiler,New Snow/Old Snow Interface,36,4200,Northeast,10000
Middle,Skyline,3,3,2015,Natural,New Snow/Old Snow Interface,24,840,Northeast,8700
Middle,Salt Lake,3,4,2015,Skier,Facets,24,8400,North,10000
Middle,Skyline,3,4,2015,Skier,Facets,30,6000,Northeast,10300
Middle,Salt Lake,3,4,2015,Skier,Facets,30,4800,North,10200
Middle,Salt Lake,3,4,2015,Skier,Facets,18,2400,East,9500
Middle,Skyline,3,2,2015,Natural,Facets,14,6000,Northeast,10300
Middle,Salt Lake,3,4,2015,Skier,Facets,8,2400,East,10500
Middle,Salt Lake,3,4,2015,Skier,Facets,36,8400,North,10100
Middle,Uintas,3,7,2015,Snowmobiler,New Snow/Old Snow Interface,30,3000,Southeast,9800
Middle,Skyline,3,3,2015,Snowmobiler,Facets,20,1200,North,9200
Middle,Skyline,3,3,2015,Natural,Facets,30,8400,North,10800
Middle,Skyline,3,3,2015,Natural,Facets,24,7200,Northeast,10600
Middle,Skyline,3,3,2015,Natural,Facets,24,960,North,10200
Middle,Skyline,3,7,2015,Snowmobiler,Facets,30,3600,Northeast,10200
Middle,Skyline,3,7,2015,Snowmobiler,Facets,30,3600,Northeast,10200
Middle,Skyline,3,8,2015,Snowmobiler,Facets,24,3600,Northeast,10400
Middle,Uintas,3,9,2015,Skier,Facets,24,1200,Northwest,10600
Middle,Logan,3,8,2015,Skier,Facets,12,2400,North,8700
Middle,Skyline,3,12,2015,Snowmobiler,Facets,24,1200,Northeast,9700
Middle,Skyline,3,11,2015,Snowmobiler,Facets,30,5400,Northeast,10200
Middle,Skyline,3,11,2015,Snowmobiler,Facets,30,3600,East,10100
Middle,Salt Lake,3,16,2015,Skier,Facets,24,4800,Northeast,9500
Middle,Salt Lake,3,24,2015,Skier,New Snow/Old Snow Interface,7,1500,North,10500
Middle,Salt Lake,3,24,2015,Skier,New Snow/Old Snow Interface,8,6000,Northeast,10500
Middle,Salt Lake,3,25,2015,Skier,New Snow/Old Snow Interface,12,3600,East,11000
Middle,Uintas,3,25,2015,Natural,New Snow/Old Snow Interface,24,3600,Northeast,10700
End,Salt Lake,4,15,2015,Skier,New Snow,12,4800,Northeast,10100
End,Salt Lake,4,26,2015,Skier,Density Change,4,4800,Northwest,10000
End,Salt Lake,5,3,2015,Skier,Wet grains,6,3600,Unknown,10500
End,Salt Lake,5,2,2015,Natural,Wet grains,24,3600,Northeast,10600
Start,Salt Lake,11,11,2015,Skier,Facets,8,9600,Northeast,10200
Start,Salt Lake,11,11,2015,Skier,New Snow,15,1800,Northeast,10500
Start,Salt Lake,11,11,2015,Skier,Facets,6,2400,Northeast,10400
Start,Salt Lake,11,16,2015,Skier,Facets,8,240,Northwest,9400
Start,Uintas,11,25,2015,Natural,Ground Interface,24,6000,Northeast,10400
Start,Skyline,11,30,2015,Unknown,Facets,1,240,Northeast,9700
Start,Salt Lake,12,6,2015,Snowshoer,Density Change,10,120,Northwest,9500
Start,Salt Lake,12,6,2015,Skier,New Snow/Old Snow Interface,8,3000,Northeast,10000
Start,Moab,12,12,2015,Skier,Facets,12,2400,Northwest,10000
Start,Uintas,12,16,2015,Skier,Facets,16,1200,Northeast,10200
Start,Moab,12,15,2015,Natural,New Snow/Old Snow Interface,24,5400,East,11200
Start,Uintas,12,17,2015,Skier,New Snow/Old Snow Interface,18,1200,Northeast,9900
Start,Salt Lake,12,17,2015,Skier,Facets,36,8400,Northeast,9700
Start,Salt Lake,12,17,2015,Skier,Facets,48,9600,Northeast,9900
Start,Salt Lake,12,17,2015,Skier,Facets,24,8400,Northeast,9300
Start,Skyline,12,19,2015,Snowmobiler,Facets,48,3000,East,10200
Start,Logan,12,19,2015,Snowboarder,Facets,18,3000,North,8400
Start,Salt Lake,12,21,2015,Natural,New Snow/Old Snow Interface,12,2400,North,10000
Start,Salt Lake,12,21,2015,Snowboarder,Density Change,24,240,North,10200
Start,Salt Lake,12,22,2015,Skier,Facets,24,1800,North,9000
Start,Salt Lake,12,22,2015,Natural,Facets,30,4800,North,10200
Start,Salt Lake,12,22,2015,Skier,Facets,42,1200,East,9300
Start,Uintas,12,22,2015,Natural,New Snow/Old Snow Interface,2,1800,Unknown,9000
Start,Uintas,12,23,2015,Skier,New Snow/Old Snow Interface,16,1500,Northeast,10100
Start,Provo,12,23,2015,Natural,Unknown,72,4800,Southwest,9800
Start,Salt Lake,12,23,2015,Natural,Depth Hoar,84,2400,North,9400
Start,Uintas,12,24,2015,Snowmobiler,Facets,54,2400,Northeast,9600
Start,Moab,12,23,2015,Natural,Facets,36,12000,Unknown,11400
Start,Salt Lake,12,23,2015,Natural,Unknown,48,12000,Northwest,9800
Start,Salt Lake,12,23,2015,Natural,Unknown,36,30000,Northeast,10000
Start,Uintas,12,26,2015,Snowmobiler,Unknown,24,3600,West,9600
Start,Uintas,12,26,2015,Snowmobiler,Facets,84,6000,East,10000
Start,Logan,12,24,2015,Unknown,Facets,48,8400,East,9500
Start,Moab,12,26,2015,Natural,Ground Interface,72,12000,East,11800
Start,Moab,12,26,2015,Natural,New Snow/Old Snow Interface,36,10800,Unknown,11600
Start,Moab,12,26,2015,Natural,Facets,36,10800,North,11200
Start,Moab,12,26,2015,Natural,New Snow/Old Snow Interface,30,4200,Southeast,11300
Start,Moab,12,26,2015,Natural,New Snow/Old Snow Interface,30,4200,Southwest,11800
Start,Logan,12,23,2015,Natural,Facets,36,8400,North,8800
Start,Salt Lake,12,23,2015,Unknown,Facets,30,4800,North,9900
Start,Moab,12,26,2015,Natural,Facets,30,4800,North,10900
Start,Logan,12,24,2015,Natural,Facets,36,18000,Northwest,8700
Middle,Provo,1,1,2016,Skier,Facets,18,2400,North,10300
Middle,Salt Lake,1,1,2016,Skier,Surface Hoar,5,2400,Northwest,9000
Middle,Logan,1,1,2016,Natural,Unknown,12,3600,Southwest,8200
Middle,Salt Lake,1,7,2016,Skier,Facets,30,3600,Northeast,9300
Middle,Salt Lake,1,7,2016,Skier,Facets,12,2400,Northeast,9800
Middle,Salt Lake,1,8,2016,Natural,Facets,20,1800,North,9800
Middle,Salt Lake,1,9,2016,Snowboarder,New Snow,12,2400,North,10000
Middle,Salt Lake,1,9,2016,Skier,Facets,12,3600,West,9500
Middle,Salt Lake,1,10,2016,Skier,Unknown,10,7200,East,10000
Middle,Salt Lake,1,11,2016,Skier,Facets,14,960,South,10500
Middle,Salt Lake,1,13,2016,Natural,New Snow,10,1800,East,10000
Middle,Salt Lake,1,15,2016,Skier,Depth Hoar,18,1800,North,10200
Middle,Salt Lake,1,16,2016,Skier,Ground Interface,20,3000,North,8500
Middle,Ogden,1,16,2016,Skier,New Snow,12,360,Northeast,8200
Middle,Logan,1,17,2016,Skier,New Snow/Old Snow Interface,15,600,Northeast,6900
Middle,Logan,1,16,2016,Snowboarder,New Snow,24,4200,Southeast,8800
Middle,Salt Lake,1,16,2016,Unknown,Facets,24,4200,North,8700
Middle,Provo,1,19,2016,Skier,Facets,18,6000,East,9700
Middle,Salt Lake,1,19,2016,Skier,Facets,24,5400,Northeast,9900
Middle,Logan,1,19,2016,Snowmobiler,Facets,48,7200,East,9700
Middle,Logan,1,19,2016,Snowmobiler,Facets,24,7200,South,9000
Middle,Salt Lake,1,20,2016,Skier,New Snow,8,600,Unknown,9400
Middle,Logan,1,19,2016,Snowmobiler,Facets,30,3000,South,8500
Middle,Salt Lake,1,20,2016,Skier,Density Change,13,8400,East,9200
Middle,Salt Lake,1,20,2016,Skier,Facets,8,2400,East,8700
Middle,Salt Lake,1,20,2016,Skier,Unknown,16,360,North,8500
Middle,Skyline,1,20,2016,Natural,Facets,30,8400,Northeast,8500
Middle,Salt Lake,1,20,2016,Natural,Facets,36,9600,Northeast,10000
Middle,Provo,1,21,2016,Snowmobiler,Facets,21,3000,East,10100
Middle,Southwest,1,21,2016,Unknown,Unknown,48,480,Northeast,9800
Middle,Salt Lake,1,21,2016,Skier,Facets,18,15000,South,10000
Middle,Logan,1,21,2016,Snowmobiler,Facets,48,2400,East,9500
Middle,Logan,1,19,2016,Skier,Facets,36,3600,Southeast,8500
Middle,Logan,1,23,2016,Snowmobiler,Facets,30,5400,Southeast,9300
Middle,Salt Lake,1,24,2016,Skier,Unknown,10,3000,Southeast,10500
Middle,Salt Lake,1,24,2016,Natural,Facets,36,18000,Southwest,9700
Middle,Salt Lake,1,24,2016,Natural,Facets,24,21000,Southeast,9500
Middle,Salt Lake,1,25,2016,Natural,New Snow/Old Snow Interface,30,4800,North,9800
Middle,Logan,1,25,2016,Natural,New Snow/Old Snow Interface,14,6000,East,9500
Middle,Salt Lake,1,26,2016,Skier,Unknown,17,4800,North,10100
Middle,Salt Lake,1,26,2016,Skier,Depth Hoar,30,4200,North,9900
Middle,Skyline,1,26,2016,Snowmobiler,Facets,48,1200,East,10200
Middle,Skyline,1,24,2016,Natural,Facets,36,8400,Northeast,10300
Middle,Logan,1,27,2016,Skier,New Snow/Old Snow Interface,11,4800,East,8000
Middle,Uintas,1,27,2016,Snowmobiler,Unknown,120,4800,Southwest,9500
Middle,Logan,1,30,2016,Snowshoer,New Snow/Old Snow Interface,14,600,Northwest,5600
Middle,Moab,1,30,2016,Skier,Unknown,9,960,Northeast,10000
Middle,Logan,2,1,2016,Natural,Depth Hoar,48,9600,North,8900
Middle,Salt Lake,1,31,2016,Skier,Facets,36,3600,Northwest,9100
Middle,Provo,2,2,2016,Natural,New Snow/Old Snow Interface,18,5400,East,10200
Middle,Skyline,2,3,2016,Skier,Facets,20,7200,Northeast,9000
Middle,Salt Lake,2,5,2016,Skier,Density Change,5,240,North,9800
Middle,Skyline,2,13,2016,Snowmobiler,Facets,24,4800,Northeast,9900
Middle,Moab,2,13,2016,Snowboarder,Density Change,11,840,North,10900
Middle,Salt Lake,2,15,2016,Skier,New Snow/Old Snow Interface,6,8400,Northeast,9400
Middle,Logan,2,15,2016,Natural,Wet grains,18,4800,West,6200
Middle,Logan,2,15,2016,Natural,Unknown,12,6000,North,6200
Middle,Salt Lake,2,17,2016,Natural,Ground Interface,36,12000,Northeast,9800
Middle,Logan,2,16,2016,Natural,Ground Interface,24,9600,North,6600
Middle,Salt Lake,2,18,2016,Natural,Ground Interface,30,6000,East,9000
Middle,Skyline,2,18,2016,Natural,New Snow,5,240,Northeast,9800
Middle,Skyline,2,19,2016,Snowmobiler,Facets,30,6000,Northeast,10500
Middle,Skyline,2,13,2016,Snowmobiler,Facets,20,6000,East,10400
Middle,Salt Lake,2,20,2016,Natural,Ground Interface,48,600,Northeast,8300
Middle,Salt Lake,2,19,2016,Natural,Unknown,6,3000,Northeast,6700
Middle,Uintas,2,21,2016,Snowmobiler,Depth Hoar,42,1800,Northwest,10000
Middle,Salt Lake,2,22,2016,Natural,Ground Interface,60,15000,Unknown,10400
Middle,Salt Lake,3,9,2016,Skier,New Snow/Old Snow Interface,4,4800,East,10400
Middle,Moab,3,9,2016,Skier,Facets,12,2400,Northeast,11000
Middle,Logan,3,12,2016,Natural,New Snow/Old Snow Interface,12,6000,East,9400
Middle,Salt Lake,3,15,2016,Skier,New Snow,8,120,Northeast,9900
Middle,Salt Lake,3,15,2016,Snowboarder,New Snow/Old Snow Interface,4,120,Northeast,9500
Middle,Salt Lake,3,15,2016,Skier,New Snow/Old Snow Interface,18,1800,North,9500
Middle,Logan,3,17,2016,Snowmobiler,New Snow/Old Snow Interface,36,960,Northeast,8100
Middle,Logan,3,18,2016,Snowmobiler,New Snow/Old Snow Interface,36,2400,Northeast,8300
Middle,Logan,3,17,2016,Snowmobiler,New Snow/Old Snow Interface,36,4800,North,8400
Middle,Logan,3,18,2016,Snowmobiler,New Snow/Old Snow Interface,24,7200,North,9600
Middle,Logan,3,19,2016,Natural,New Snow/Old Snow Interface,36,8400,North,9500
Middle,Salt Lake,3,19,2016,Skier,New Snow/Old Snow Interface,4,1200,Southwest,9000
Middle,Logan,3,20,2016,Natural,New Snow/Old Snow Interface,24,10800,Southeast,8000
Middle,Salt Lake,3,23,2016,Skier,New Snow,6,2400,North,9500
Middle,Logan,3,23,2016,Natural,New Snow/Old Snow Interface,20,5400,East,9000
Middle,Salt Lake,3,23,2016,Skier,Unknown,6,1800,Southwest,10300
Middle,Salt Lake,3,26,2016,Natural,Ground Interface,42,12000,Northeast,10000
Middle,Moab,3,24,2016,Skier,Facets,12,3000,Northeast,11000
Middle,Salt Lake,3,28,2016,Skier,New Snow,7,7200,North,10300
Middle,Salt Lake,3,28,2016,Natural,Density Change,8,5400,Northwest,10100
Middle,Salt Lake,3,29,2016,Natural,Density Change,20,6000,Northeast,10000
Middle,Salt Lake,3,29,2016,Skier,Density Change,24,7200,East,10700
Middle,Salt Lake,3,29,2016,Skier,New Snow,12,15000,Northwest,10300
Middle,Salt Lake,3,29,2016,Skier,New Snow/Old Snow Interface,8,480,West,9400
Middle,Salt Lake,3,29,2016,Skier,New Snow/Old Snow Interface,12,2400,West,9500
Middle,Provo,3,30,2016,Skier,Density Change,7,2400,East,9100
Middle,Moab,3,29,2016,Natural,New Snow,30,4800,North,11000
Middle,Logan,3,29,2016,Natural,Density Change,12,1200,North,8600
End,Provo,4,9,2016,Skier,New Snow/Old Snow Interface,5,4800,Southeast,8700
End,Logan,4,12,2016,Natural,Wet grains,36,21000,East,8500
End,Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,6,7200,East,10600
End,Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,9,1500,North,8000
End,Uintas,4,23,2016,Natural,New Snow/Old Snow Interface,12,7200,East,11400
End,Salt Lake,4,24,2016,Skier,New Snow/Old Snow Interface,10,4800,Northeast,8500
End,Uintas,4,25,2016,Snowmobiler,New Snow/Old Snow Interface,6,1800,Northeast,10000
End,Salt Lake,4,27,2016,Skier,New Snow/Old Snow Interface,12,12000,Northeast,10500
End,Salt Lake,4,27,2016,Skier,New Snow,4,3600,North,10400
End,Salt Lake,4,27,2016,Skier,New Snow/Old Snow Interface,12,3600,West,9800
End,Salt Lake,4,28,2016,Skier,New Snow/Old Snow Interface,5,4800,Northeast,10300
End,Salt Lake,5,3,2016,Skier,New Snow/Old Snow Interface,8,960,East,10300
End,Uintas,6,6,2016,Unknown,Unknown,96,7200,Northeast,11800
Start,Salt Lake,11,22,2016,Skier,New Snow/Old Snow Interface,8,15000,North,11000
Start,Logan,11,28,2016,Natural,New Snow/Old Snow Interface,24,4800,North,8700
Start,Salt Lake,11,30,2016,Skier,Depth Hoar,24,3000,North,9900
Start,Moab,12,4,2016,Natural,New Snow/Old Snow Interface,12,3000,Northwest,11500
Start,Salt Lake,12,8,2016,Skier,New Snow,4,6000,East,10000
Start,Uintas,12,9,2016,Skier,New Snow/Old Snow Interface,6,1800,Northeast,10100
Start,Salt Lake,12,10,2016,Snowboarder,Depth Hoar,24,3600,Northeast,9700
Start,Uintas,12,10,2016,Skier,New Snow/Old Snow Interface,6,2400,Northwest,10100
Start,Salt Lake,12,10,2016,Skier,Density Change,10,3600,East,9500
Start,Uintas,12,10,2016,Natural,New Snow,16,8400,Northeast,10100
Start,Uintas,12,11,2016,Skier,Facets,30,2100,North,9800
Start,Uintas,12,10,2016,Natural,New Snow,12,4800,East,10000
Start,Provo,12,11,2016,Natural,Facets,20,4200,East,9500
Start,Skyline,12,12,2016,Natural,New Snow/Old Snow Interface,18,1800,East,10000
Start,Logan,12,10,2016,Natural,Depth Hoar,48,7200,North,9200
Start,Salt Lake,12,13,2016,Snowboarder,Unknown,8,2400,Northeast,9400
Start,Salt Lake,12,13,2016,Skier,Facets,14,4800,North,10000
Start,Salt Lake,12,14,2016,Natural,New Snow,6,1800,North,9800
Start,Salt Lake,12,14,2016,Skier,New Snow,6,1800,Northeast,9900
Start,Salt Lake,12,15,2016,Skier,Graupel,20,1200,Southeast,9400
Start,Logan,12,16,2016,Unknown,New Snow/Old Snow Interface,18,3000,Southeast,8000
Start,Moab,12,16,2016,Natural,Facets,42,8400,Northeast,11400
Start,Moab,12,16,2016,Natural,Facets,36,7200,Northeast,10400
Start,Salt Lake,12,17,2016,Natural,Density Change,24,6000,Northwest,10000
Start,Salt Lake,12,24,2016,Snowboarder,New Snow/Old Snow Interface,24,2400,East,10200
Start,Salt Lake,12,24,2016,Skier,New Snow/Old Snow Interface,5,240,Northeast,9700
Start,Ogden,12,27,2016,Snowboarder,Density Change,12,600,Northeast,7300
Start,Ogden,12,27,2016,Skier,Density Change,18,840,Northeast,7100
Start,Ogden,12,27,2016,Skier,Unknown,18,1800,Northeast,6800
Start,Salt Lake,12,27,2016,Skier,Density Change,16,3000,East,9700
Start,Abajos,12,25,2016,Natural,New Snow/Old Snow Interface,18,600,East,9700
Middle,Moab,1,2,2017,Skier,Density Change,8,2100,North,11200
Middle,Uintas,1,5,2017,Skier,New Snow/Old Snow Interface,18,4800,Northeast,10000
Middle,Logan,1,4,2017,Natural,Unknown,20,6000,East,6500
Middle,Skyline,1,6,2017,Skier,Surface Hoar,24,7200,Northeast,9600
Middle,Salt Lake,1,8,2017,Natural,New Snow/Old Snow Interface,8,3000,North,9800
Middle,Salt Lake,1,8,2017,Skier,New Snow/Old Snow Interface,8,2100,Southeast,9700
Middle,Logan,1,9,2017,Natural,Unknown,48,30000,East,8800
Middle,Salt Lake,1,10,2017,Skier,Density Change,15,3600,Northeast,9200
Middle,Uintas,1,10,2017,Natural,Unknown,72,9600,Northeast,9800
Middle,Logan,1,11,2017,Unknown,Facets,48,3000,Northwest,7200
Middle,Logan,1,12,2017,Natural,Facets,60,30000,Southeast,8300
Middle,Salt Lake,1,14,2017,Unknown,Graupel,16,5400,East,9500
Middle,Salt Lake,1,15,2017,Skier,Density Change,6,3000,North,10600
Middle,Salt Lake,1,15,2017,Skier,Density Change,14,1800,North,10600
Middle,Logan,1,11,2017,Natural,Unknown,36,9600,East,9200
Middle,Moab,1,16,2017,Skier,Facets,36,7200,North,11000
Middle,Salt Lake,1,21,2017,Natural,New Snow,5,2100,North,8100
Middle,Ogden,1,21,2017,Skier,New Snow/Old Snow Interface,9,2400,Northeast,8600
Middle,Logan,1,11,2017,Natural,Facets,48,30000,East,8500
Middle,Salt Lake,1,21,2017,Skier,New Snow/Old Snow Interface,14,4800,East,10000
Middle,Southwest,1,21,2017,Natural,Density Change,8,600,Southeast,8500
Middle,Moab,1,21,2017,Skier,Graupel,19,12000,North,10400
Middle,Salt Lake,1,21,2017,Snowboarder,Facets,10,840,Northwest,8000
Middle,Salt Lake,1,22,2017,Skier,New Snow/Old Snow Interface,24,2400,Northeast,10400
Middle,Ogden,1,22,2017,Unknown,New Snow/Old Snow Interface,6,600,North,6200
Middle,Salt Lake,1,23,2017,Natural,New Snow/Old Snow Interface,24,7200,East,9600
Middle,Salt Lake,1,24,2017,Skier,New Snow/Old Snow Interface,36,2400,North,9600
Middle,Salt Lake,1,24,2017,Skier,New Snow/Old Snow Interface,24,7200,Southwest,8600
Middle,Ogden,1,23,2017,Natural,Facets,48,960,North,6400
Middle,Ogden,1,23,2017,Unknown,Unknown,36,3600,Northeast,6700
Middle,Ogden,1,23,2017,Unknown,Unknown,42,5400,North,6800
Middle,Logan,1,25,2017,Natural,Surface Hoar,24,4800,Northeast,5600
Middle,Moab,1,22,2017,Natural,New Snow/Old Snow Interface,36,12000,East,11300
Middle,Moab,1,22,2017,Natural,Facets,30,15000,Northeast,11100
Middle,Moab,1,22,2017,Natural,Facets,30,9600,Northeast,11100
Middle,Skyline,1,24,2017,Snowmobiler,Unknown,20,360,North,9000
Middle,Uintas,1,25,2017,Skier,Facets,36,360,East,10500
Middle,Salt Lake,1,25,2017,Skier,Surface Hoar,20,2400,Northwest,7900
Middle,Uintas,1,26,2017,Snowmobiler,Surface Hoar,24,1200,North,9500
Middle,Logan,1,26,2017,Unknown,Surface Hoar,24,1200,Northwest,6600
Middle,Salt Lake,1,23,2017,Unknown,Unknown,24,6000,East,10100
Middle,Salt Lake,1,27,2017,Unknown,New Snow,18,15000,Southeast,10300
Middle,Salt Lake,1,27,2017,Skier,Surface Hoar,18,1080,Northeast,7600
Middle,Salt Lake,1,27,2017,Skier,Facets,30,6000,Southeast,9100
Middle,Salt Lake,1,27,2017,Skier,Facets,24,3000,East,9400
Middle,Salt Lake,1,27,2017,Skier,New Snow,12,2400,East,10700
Middle,Skyline,1,27,2017,Natural,New Snow/Old Snow Interface,16,2400,Southeast,10200
Middle,Salt Lake,1,29,2017,Skier,Surface Hoar,24,3600,Northeast,7600
Middle,Salt Lake,1,29,2017,Skier,Facets,18,2400,Northwest,7000
Middle,Salt Lake,1,24,2017,Unknown,Unknown,36,7200,Northeast,10300
Middle,Salt Lake,2,3,2017,Natural,Unknown,36,15000,North,9600
Middle,Uintas,2,3,2017,Skier,Unknown,16,720,East,9400
Middle,Logan,2,5,2017,Natural,Wet grains,12,8400,West,6500
Middle,Logan,2,7,2017,Natural,Unknown,12,3600,West,6000
Middle,Moab,1,22,2017,Natural,Facets,36,15000,Northeast,11500
Middle,Logan,2,11,2017,Natural,Unknown,30,30000,Northeast,8900
Middle,Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,10,4800,Northeast,10100
Middle,Salt Lake,2,12,2017,Skier,New Snow,8,5400,East,10500
Middle,Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,9,2400,North,9800
Middle,Salt Lake,2,11,2017,Natural,Graupel,36,12000,Northeast,10500
Middle,Salt Lake,2,11,2017,Unknown,New Snow,2,3000,East,10200
Middle,Salt Lake,2,11,2017,Skier,New Snow/Old Snow Interface,20,5400,Northeast,10500
Middle,Moab,2,13,2017,Skier,New Snow/Old Snow Interface,12,6000,North,11600
Middle,Salt Lake,2,11,2017,Natural,Graupel,30,3600,Northeast,10300
Middle,Salt Lake,2,13,2017,Skier,New Snow/Old Snow Interface,8,6000,Northwest,9300
Middle,Salt Lake,2,16,2017,Skier,New Snow/Old Snow Interface,3,480,North,10000
Middle,Salt Lake,2,16,2017,Skier,Unknown,11,1200,North,9500
Middle,Salt Lake,2,16,2017,Skier,Facets,10,840,North,9600
Middle,Salt Lake,2,18,2017,Skier,New Snow/Old Snow Interface,4,1200,Northeast,9400
Middle,Logan,2,18,2017,Skier,New Snow/Old Snow Interface,8,2400,Unknown,7600
Middle,Salt Lake,2,19,2017,Skier,New Snow,4,1800,Northeast,9600
