Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
2/9/2014,Abajos,Natural,Facets,36.0,12000.0,Northeast,10200.0
2/8/2014,Moab,Natural,New Snow/Old Snow Interface,24.0,12000.0,Northeast,11300.0
2/15/2014,Uintas,Explosive,Ground Interface,84.0,18000.0,Northeast,10400.0
2/10/2014,Moab,Natural,Facets,36.0,4800.0,North,10000.0
2/16/2014,Provo,Natural,Facets,48.0,24000.0,Northeast,8000.0
2/13/2014,Ogden,Natural,Depth Hoar,36.0,1800.0,Northeast,9000.0
2/16/2014,Provo,Natural,Facets,36.0,600.0,Northeast,9400.0
2/16/2014,Uintas,Natural,Ground Interface,72.0,6000.0,Northeast,10600.0
2/16/2014,Uintas,Natural,Ground Interface,48.0,4800.0,Northeast,10400.0
2/17/2014,Uintas,Natural,Ground Interface,36.0,1200.0,Northeast,9800.0
2/15/2014,Logan,Natural,Facets,17.0,4800.0,Northeast,6400.0
2/14/2014,Provo,Natural,Facets,36.0,720.0,Northwest,7500.0
2/15/2014,Logan,Unknown,Depth Hoar,48.0,6000.0,Northeast,9400.0
2/18/2014,Uintas,Natural,Ground Interface,144.0,18000.0,Northeast,10400.0
2/19/2014,Provo,Unknown,New Snow/Old Snow Interface,16.0,4800.0,Northeast,8900.0
2/21/2014,Uintas,Skier,Facets,36.0,7200.0,Northeast,10400.0
2/24/2014,Logan,Natural,New Snow/Old Snow Interface,18.0,3600.0,East,9200.0
2/22/2014,Uintas,Natural,Ground Interface,144.0,4800.0,Northeast,10600.0
2/23/2014,Uintas,Snowmobiler,Facets,36.0,2100.0,East,10600.0
2/25/2014,Uintas,Natural,Facets,48.0,7200.0,Southeast,10800.0
2/27/2014,Salt Lake,Skier,Density Change,4.0,4800.0,West,9400.0
2/21/2014,Salt Lake,Unknown,Unknown,54.0,3600.0,Northeast,9700.0
2/28/2014,Salt Lake,Skier,Density Change,12.0,3600.0,Southeast,9700.0
2/28/2014,Salt Lake,Snowboarder,Density Change,12.0,2400.0,Northeast,10300.0
2/28/2014,Salt Lake,Snowboarder,New Snow,14.0,15000.0,Northeast,9900.0
2/28/2014,Salt Lake,Snowboarder,New Snow,14.0,9600.0,Northeast,10600.0
2/28/2014,Salt Lake,Natural,New Snow/Old Snow Interface,15.0,6000.0,East,10000.0
3/1/2014,Logan,Skier,Facets,36.0,600.0,Northeast,8100.0
3/1/2014,Salt Lake,Skier,Density Change,16.0,2400.0,North,9700.0
3/1/2014,Salt Lake,Natural,Facets,72.0,10800.0,North,10600.0
3/1/2014,Moab,Natural,New Snow/Old Snow Interface,18.0,3600.0,Northeast,11000.0
3/1/2014,Salt Lake,Natural,Depth Hoar,42.0,6000.0,West,9900.0
3/1/2014,Uintas,Natural,Ground Interface,120.0,12000.0,Northeast,10600.0
3/2/2014,Uintas,Skier,Ground Interface,36.0,10800.0,Southwest,10000.0
3/1/2014,Uintas,Natural,Depth Hoar,36.0,2400.0,Northeast,10600.0
3/1/2014,Uintas,Natural,Depth Hoar,36.0,5400.0,North,10500.0
3/1/2014,Moab,Natural,Facets,48.0,12000.0,Northeast,11200.0
3/7/2014,Provo,Skier,Facets,36.0,12000.0,North,10000.0
3/1/2014,Provo,Natural,Facets,72.0,12000.0,Northeast,10000.0
3/8/2014,Salt Lake,Skier,Unknown,6.0,4800.0,Northeast,10500.0
3/12/2014,Salt Lake,Skier,New Snow,6.0,2400.0,Southeast,9200.0
3/12/2014,Logan,Snowboarder,New Snow,10.0,3600.0,North,8800.0
3/15/2014,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,1800.0,North,9900.0
3/27/2014,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3000.0,East,10400.0
3/27/2014,Salt Lake,Skier,Facets,10.0,1200.0,North,10200.0
3/28/2014,Salt Lake,Skier,New Snow/Old Snow Interface,22.0,2400.0,Northwest,10400.0
3/27/2014,Salt Lake,Natural,Unknown,10.0,5400.0,Northeast,10500.0
3/28/2014,Salt Lake,Skier,Graupel,18.0,4800.0,Unknown,9700.0
3/29/2014,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,2400.0,North,10300.0
3/29/2014,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,3600.0,North,9800.0
3/28/2014,Logan,Natural,Unknown,14.0,1800.0,East,9400.0
3/28/2014,Logan,Natural,Unknown,14.0,4800.0,Northeast,9100.0
3/29/2014,Salt Lake,Unknown,New Snow,8.0,1800.0,Northeast,10200.0
4/1/2014,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1200.0,East,9400.0
4/1/2014,Salt Lake,Skier,New Snow,6.0,4800.0,Northeast,9500.0
4/1/2014,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,2100.0,North,9500.0
4/1/2014,Salt Lake,Skier,Density Change,12.0,3000.0,Northeast,10300.0
4/1/2014,Salt Lake,Skier,Density Change,12.0,2400.0,West,9800.0
4/2/2014,Uintas,Skier,New Snow/Old Snow Interface,24.0,2400.0,Northwest,10200.0
4/2/2014,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,4800.0,Northeast,10300.0
4/2/2014,Ogden,Snowboarder,Unknown,9.0,4800.0,Southeast,8100.0
4/6/2014,Logan,Natural,New Snow/Old Snow Interface,6.0,6000.0,Northwest,7000.0
4/7/2014,Salt Lake,Skier,New Snow,8.0,1200.0,East,10100.0
4/7/2014,Logan,Snowboarder,New Snow/Old Snow Interface,4.0,7200.0,Northeast,9200.0
4/7/2014,Salt Lake,Unknown,New Snow/Old Snow Interface,10.0,1200.0,South,11000.0
4/10/2014,Logan,Natural,New Snow/Old Snow Interface,12.0,10800.0,Northwest,8400.0
4/11/2014,Provo,Natural,Wet grains,36.0,9600.0,Southeast,10600.0
4/11/2014,Salt Lake,Natural,Ground Interface,36.0,36000.0,Northwest,9600.0
4/11/2014,Provo,Natural,Unknown,12.0,4800.0,Northeast,8900.0
4/11/2014,Salt Lake,Natural,Unknown,24.0,10800.0,Northwest,10200.0
4/27/2014,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,24000.0,Southeast,10500.0
4/28/2014,Salt Lake,Skier,Density Change,6.0,6000.0,Northeast,9700.0
4/28/2014,Salt Lake,Unknown,New Snow,18.0,1200.0,Northeast,10000.0
4/27/2014,Logan,Snowboarder,New Snow/Old Snow Interface,8.0,10800.0,North,9400.0
4/27/2014,Salt Lake,Unknown,Unknown,36.0,4800.0,Northeast,9700.0
4/28/2014,Salt Lake,Skier,New Snow,15.0,2400.0,East,9800.0
4/28/2014,Salt Lake,Skier,New Snow/Old Snow Interface,14.0,3600.0,Southeast,10200.0
11/15/2014,Salt Lake,Natural,Facets,18.0,7200.0,Northeast,10500.0
11/15/2014,Salt Lake,Natural,Facets,12.0,2100.0,North,10200.0
11/15/2014,Salt Lake,Skier,Facets,18.0,1500.0,Northeast,10400.0
11/15/2014,Salt Lake,Skier,Facets,12.0,1500.0,Northwest,10400.0
11/15/2014,Salt Lake,Skier,Facets,12.0,7200.0,North,10000.0
11/15/2014,Salt Lake,Natural,Facets,10.0,600.0,North,9800.0
11/15/2014,Salt Lake,Natural,Facets,14.0,4200.0,North,10100.0
11/15/2014,Salt Lake,Natural,Facets,16.0,6000.0,Northeast,10500.0
11/18/2014,Salt Lake,Natural,Facets,18.0,12000.0,Northeast,10700.0
11/23/2014,Salt Lake,Unknown,Depth Hoar,20.0,7200.0,North,10200.0
11/23/2014,Salt Lake,Skier,Facets,18.0,9600.0,Northeast,10100.0
11/23/2014,Salt Lake,Skier,Facets,18.0,9600.0,Northeast,9400.0
11/23/2014,Salt Lake,Skier,Facets,18.0,1800.0,North,10000.0
11/23/2014,Salt Lake,Skier,Facets,36.0,2400.0,Northeast,9300.0
11/23/2014,Salt Lake,Skier,Facets,36.0,7200.0,Northeast,9800.0
11/24/2014,Salt Lake,Skier,Ground Interface,30.0,3600.0,Northeast,9800.0
11/26/2014,Salt Lake,Skier,Facets,72.0,3000.0,North,10400.0
11/26/2014,Salt Lake,Natural,Facets,36.0,10800.0,Northeast,10800.0
11/23/2014,Skyline,Natural,Facets,24.0,600.0,Northeast,9600.0
11/27/2014,Salt Lake,Skier,Facets,24.0,12000.0,Northeast,10100.0
11/29/2014,Salt Lake,Snowboarder,Depth Hoar,30.0,7200.0,Northwest,10500.0
12/11/2014,Salt Lake,Skier,Facets,14.0,1800.0,North,9400.0
12/12/2014,Logan,Skier,Facets,6.0,6000.0,Northeast,9400.0
12/15/2014,Salt Lake,Skier,New Snow,6.0,4800.0,Southeast,10500.0
12/19/2014,Salt Lake,Skier,Facets,10.0,3600.0,Northeast,9600.0
12/21/2014,Salt Lake,Natural,Facets,12.0,240.0,Unknown,8600.0
12/21/2014,Salt Lake,Natural,New Snow/Old Snow Interface,7.0,1800.0,Northeast,10100.0
12/22/2014,Salt Lake,Skier,Unknown,24.0,4800.0,North,9900.0
12/22/2014,Salt Lake,Skier,Facets,12.0,9600.0,North,9400.0
12/22/2014,Uintas,Snowmobiler,New Snow,18.0,1800.0,North,9600.0
12/22/2014,Salt Lake,Natural,Facets,18.0,9600.0,East,10000.0
12/23/2014,Uintas,Snowmobiler,New Snow,96.0,2400.0,East,10200.0
12/22/2014,Salt Lake,Natural,Facets,16.0,6000.0,East,9300.0
12/22/2014,Salt Lake,Unknown,Facets,20.0,6000.0,Northeast,9300.0
12/21/2014,Skyline,Natural,Facets,36.0,3600.0,East,10000.0
12/26/2014,Salt Lake,Skier,Facets,30.0,6000.0,Northeast,9700.0
12/27/2014,Salt Lake,Skier,Density Change,36.0,4800.0,Northeast,9400.0
12/26/2014,Salt Lake,Skier,Facets,30.0,6000.0,Northeast,9700.0
12/29/2014,Salt Lake,Skier,Facets,36.0,12000.0,Northeast,9400.0
12/28/2014,Logan,Natural,New Snow/Old Snow Interface,12.0,3000.0,East,8900.0
12/30/2014,Skyline,Natural,Facets,2.0,1800.0,North,9600.0
1/5/2015,Logan,Natural,New Snow/Old Snow Interface,12.0,1200.0,Southeast,7400.0
1/6/2015,Logan,Natural,Unknown,6.0,4800.0,Southeast,8800.0
1/6/2015,Salt Lake,Skier,Facets,24.0,7200.0,Northeast,9400.0
1/3/2015,Salt Lake,Unknown,Facets,3.0,3000.0,Northeast,9800.0
1/4/2015,Salt Lake,Skier,Depth Hoar,24.0,4200.0,North,9600.0
12/31/2014,Moab,Natural,Facets,48.0,12000.0,West,11900.0
12/31/2014,Moab,Unknown,Facets,36.0,5400.0,North,11300.0
1/13/2015,Salt Lake,Skier,Density Change,5.0,1200.0,East,9700.0
1/12/2015,Salt Lake,Skier,Unknown,16.0,360.0,Northeast,9900.0
1/13/2015,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,6000.0,East,9200.0
1/14/2015,Salt Lake,Natural,New Snow/Old Snow Interface,24.0,9600.0,Northeast,10000.0
1/14/2015,Salt Lake,Skier,New Snow,10.0,12000.0,Northeast,9800.0
1/14/2015,Logan,Natural,New Snow/Old Snow Interface,6.0,960.0,East,9400.0
1/14/2015,Logan,Natural,New Snow/Old Snow Interface,6.0,1200.0,East,8500.0
1/15/2015,Salt Lake,Natural,New Snow/Old Snow Interface,18.0,4800.0,East,10500.0
1/14/2015,Uintas,Snowmobiler,New Snow/Old Snow Interface,14.0,2400.0,Northeast,10200.0
1/14/2015,Salt Lake,Natural,Ground Interface,36.0,12000.0,Northeast,9800.0
1/15/2015,Provo,Natural,New Snow/Old Snow Interface,11.0,3000.0,South,10600.0
1/15/2015,Provo,Skier,New Snow/Old Snow Interface,12.0,2400.0,West,8700.0
1/14/2015,Uintas,Unknown,Facets,24.0,2400.0,North,10400.0
1/12/2015,Moab,Natural,New Snow/Old Snow Interface,24.0,8400.0,Northeast,11600.0
1/12/2015,Moab,Natural,Depth Hoar,30.0,5400.0,Northeast,11600.0
1/16/2015,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,3600.0,Northeast,9500.0
1/12/2015,Moab,Natural,New Snow/Old Snow Interface,2.0,7200.0,East,11200.0
1/16/2015,Logan,Natural,Surface Hoar,24.0,3000.0,North,8600.0
1/17/2015,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,2400.0,East,10200.0
1/17/2015,Logan,Snowmobiler,New Snow/Old Snow Interface,8.0,960.0,North,9200.0
1/17/2015,Moab,Skier,Ground Interface,48.0,21000.0,Northeast,12100.0
1/19/2015,Salt Lake,Skier,Ground Interface,14.0,1200.0,Northeast,9500.0
1/22/2015,Skyline,Snowmobiler,Density Change,30.0,1800.0,East,10000.0
1/26/2015,Salt Lake,Natural,New Snow/Old Snow Interface,6.0,3000.0,Northeast,10200.0
2/4/2015,Logan,Unknown,New Snow,24.0,8400.0,East,9400.0
2/4/2015,Logan,Snowmobiler,New Snow/Old Snow Interface,24.0,1200.0,Southeast,8600.0
2/4/2015,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,7200.0,East,9600.0
2/5/2015,Salt Lake,Skier,Wet grains,6.0,4200.0,Southeast,10200.0
2/5/2015,Salt Lake,Skier,New Snow,4.0,1200.0,Northeast,10000.0
2/5/2015,Logan,Snowmobiler,Facets,30.0,3600.0,East,9000.0
2/5/2015,Logan,Snowmobiler,Facets,30.0,4800.0,East,9600.0
2/6/2015,Logan,Natural,New Snow/Old Snow Interface,24.0,4800.0,Northeast,9600.0
2/4/2015,Logan,Snowmobiler,Facets,24.0,1200.0,North,8800.0
2/5/2015,Logan,Snowmobiler,Facets,30.0,2400.0,East,9200.0
2/10/2015,Uintas,Skier,Facets,30.0,1200.0,North,10400.0
2/21/2015,Ogden,Natural,New Snow/Old Snow Interface,2.0,480.0,Northeast,6500.0
2/22/2015,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3600.0,Northeast,9200.0
2/23/2015,Salt Lake,Skier,Unknown,8.0,600.0,Northwest,9900.0
2/28/2015,Salt Lake,Snowboarder,Unknown,18.0,3600.0,Northeast,10400.0
2/28/2015,Uintas,Snowboarder,New Snow/Old Snow Interface,15.0,8400.0,North,11000.0
3/3/2015,Salt Lake,Natural,New Snow/Old Snow Interface,13.0,9600.0,Northeast,10100.0
3/3/2015,Logan,Natural,New Snow/Old Snow Interface,10.0,4800.0,East,8900.0
3/4/2015,Salt Lake,Skier,Facets,24.0,6000.0,Northeast,9500.0
3/4/2015,Skyline,Snowmobiler,New Snow/Old Snow Interface,36.0,4200.0,Northeast,10000.0
3/3/2015,Skyline,Natural,New Snow/Old Snow Interface,24.0,840.0,Northeast,8700.0
3/4/2015,Salt Lake,Skier,Facets,24.0,8400.0,North,10000.0
3/4/2015,Skyline,Skier,Facets,30.0,6000.0,Northeast,10300.0
3/4/2015,Salt Lake,Skier,Facets,30.0,4800.0,North,10200.0
3/4/2015,Salt Lake,Skier,Facets,18.0,2400.0,East,9500.0
3/2/2015,Skyline,Natural,Facets,14.0,6000.0,Northeast,10300.0
3/4/2015,Salt Lake,Skier,Facets,8.0,2400.0,East,10500.0
3/4/2015,Salt Lake,Skier,Facets,36.0,8400.0,North,10100.0
3/7/2015,Uintas,Snowmobiler,New Snow/Old Snow Interface,30.0,3000.0,Southeast,9800.0
3/3/2015,Skyline,Snowmobiler,Facets,20.0,1200.0,North,9200.0
3/3/2015,Skyline,Natural,Facets,30.0,8400.0,North,10800.0
3/3/2015,Skyline,Natural,Facets,24.0,7200.0,Northeast,10600.0
3/3/2015,Skyline,Natural,Facets,24.0,960.0,North,10200.0
3/7/2015,Skyline,Snowmobiler,Facets,30.0,3600.0,Northeast,10200.0
3/7/2015,Skyline,Snowmobiler,Facets,30.0,3600.0,Northeast,10200.0
3/8/2015,Skyline,Snowmobiler,Facets,24.0,3600.0,Northeast,10400.0
3/9/2015,Uintas,Skier,Facets,24.0,1200.0,Northwest,10600.0
3/8/2015,Logan,Skier,Facets,12.0,2400.0,North,8700.0
3/12/2015,Skyline,Snowmobiler,Facets,24.0,1200.0,Northeast,9700.0
3/11/2015,Skyline,Snowmobiler,Facets,30.0,5400.0,Northeast,10200.0
3/11/2015,Skyline,Snowmobiler,Facets,30.0,3600.0,East,10100.0
3/16/2015,Salt Lake,Skier,Facets,24.0,4800.0,Northeast,9500.0
3/24/2015,Salt Lake,Skier,New Snow/Old Snow Interface,7.0,1500.0,North,10500.0
3/24/2015,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,6000.0,Northeast,10500.0
3/25/2015,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3600.0,East,11000.0
3/25/2015,Uintas,Natural,New Snow/Old Snow Interface,24.0,3600.0,Northeast,10700.0
4/15/2015,Salt Lake,Skier,New Snow,12.0,4800.0,Northeast,10100.0
4/26/2015,Salt Lake,Skier,Density Change,4.0,4800.0,Northwest,10000.0
5/3/2015,Salt Lake,Skier,Wet grains,6.0,3600.0,Unknown,10500.0
5/2/2015,Salt Lake,Natural,Wet grains,24.0,3600.0,Northeast,10600.0
11/11/2015,Salt Lake,Skier,Facets,8.0,9600.0,Northeast,10200.0
11/11/2015,Salt Lake,Skier,New Snow,15.0,1800.0,Northeast,10500.0
11/11/2015,Salt Lake,Skier,Facets,6.0,2400.0,Northeast,10400.0
11/16/2015,Salt Lake,Skier,Facets,8.0,240.0,Northwest,9400.0
11/25/2015,Uintas,Natural,Ground Interface,24.0,6000.0,Northeast,10400.0
11/30/2015,Skyline,Unknown,Facets,1.0,240.0,Northeast,9700.0
12/6/2015,Salt Lake,Snowshoer,Density Change,10.0,120.0,Northwest,9500.0
12/6/2015,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,3000.0,Northeast,10000.0
12/12/2015,Moab,Skier,Facets,12.0,2400.0,Northwest,10000.0
12/16/2015,Uintas,Skier,Facets,16.0,1200.0,Northeast,10200.0
12/15/2015,Moab,Natural,New Snow/Old Snow Interface,24.0,5400.0,East,11200.0
12/17/2015,Uintas,Skier,New Snow/Old Snow Interface,18.0,1200.0,Northeast,9900.0
12/17/2015,Salt Lake,Skier,Facets,36.0,8400.0,Northeast,9700.0
12/17/2015,Salt Lake,Skier,Facets,48.0,9600.0,Northeast,9900.0
12/17/2015,Salt Lake,Skier,Facets,24.0,8400.0,Northeast,9300.0
12/19/2015,Skyline,Snowmobiler,Facets,48.0,3000.0,East,10200.0
12/19/2015,Logan,Snowboarder,Facets,18.0,3000.0,North,8400.0
12/21/2015,Salt Lake,Natural,New Snow/Old Snow Interface,12.0,2400.0,North,10000.0
12/21/2015,Salt Lake,Snowboarder,Density Change,24.0,240.0,North,10200.0
12/22/2015,Salt Lake,Skier,Facets,24.0,1800.0,North,9000.0
12/22/2015,Salt Lake,Natural,Facets,30.0,4800.0,North,10200.0
12/22/2015,Salt Lake,Skier,Facets,42.0,1200.0,East,9300.0
12/22/2015,Uintas,Natural,New Snow/Old Snow Interface,2.0,1800.0,Unknown,9000.0
12/23/2015,Uintas,Skier,New Snow/Old Snow Interface,16.0,1500.0,Northeast,10100.0
12/23/2015,Provo,Natural,Unknown,72.0,4800.0,Southwest,9800.0
12/23/2015,Salt Lake,Natural,Depth Hoar,84.0,2400.0,North,9400.0
12/24/2015,Uintas,Snowmobiler,Facets,54.0,2400.0,Northeast,9600.0
12/23/2015,Moab,Natural,Facets,36.0,12000.0,Unknown,11400.0
12/23/2015,Salt Lake,Natural,Unknown,48.0,12000.0,Northwest,9800.0
12/23/2015,Salt Lake,Natural,Unknown,36.0,30000.0,Northeast,10000.0
12/26/2015,Uintas,Snowmobiler,Unknown,24.0,3600.0,West,9600.0
12/26/2015,Uintas,Snowmobiler,Facets,84.0,6000.0,East,10000.0
12/24/2015,Logan,Unknown,Facets,48.0,8400.0,East,9500.0
12/26/2015,Moab,Natural,Ground Interface,72.0,12000.0,East,11800.0
12/26/2015,Moab,Natural,New Snow/Old Snow Interface,36.0,10800.0,Unknown,11600.0
12/26/2015,Moab,Natural,Facets,36.0,10800.0,North,11200.0
12/26/2015,Moab,Natural,New Snow/Old Snow Interface,30.0,4200.0,Southeast,11300.0
12/26/2015,Moab,Natural,New Snow/Old Snow Interface,30.0,4200.0,Southwest,11800.0
12/23/2015,Logan,Natural,Facets,36.0,8400.0,North,8800.0
12/23/2015,Salt Lake,Unknown,Facets,30.0,4800.0,North,9900.0
12/26/2015,Moab,Natural,Facets,30.0,4800.0,North,10900.0
12/24/2015,Logan,Natural,Facets,36.0,18000.0,Northwest,8700.0
1/1/2016,Provo,Skier,Facets,18.0,2400.0,North,10300.0
1/1/2016,Salt Lake,Skier,Surface Hoar,5.0,2400.0,Northwest,9000.0
1/1/2016,Logan,Natural,Unknown,12.0,3600.0,Southwest,8200.0
1/7/2016,Salt Lake,Skier,Facets,30.0,3600.0,Northeast,9300.0
1/7/2016,Salt Lake,Skier,Facets,12.0,2400.0,Northeast,9800.0
1/8/2016,Salt Lake,Natural,Facets,20.0,1800.0,North,9800.0
1/9/2016,Salt Lake,Snowboarder,New Snow,12.0,2400.0,North,10000.0
1/9/2016,Salt Lake,Skier,Facets,12.0,3600.0,West,9500.0
1/10/2016,Salt Lake,Skier,Unknown,10.0,7200.0,East,10000.0
1/11/2016,Salt Lake,Skier,Facets,14.0,960.0,South,10500.0
1/13/2016,Salt Lake,Natural,New Snow,10.0,1800.0,East,10000.0
1/15/2016,Salt Lake,Skier,Depth Hoar,18.0,1800.0,North,10200.0
1/16/2016,Salt Lake,Skier,Ground Interface,20.0,3000.0,North,8500.0
1/16/2016,Ogden,Skier,New Snow,12.0,360.0,Northeast,8200.0
1/17/2016,Logan,Skier,New Snow/Old Snow Interface,15.0,600.0,Northeast,6900.0
1/16/2016,Logan,Snowboarder,New Snow,24.0,4200.0,Southeast,8800.0
1/16/2016,Salt Lake,Unknown,Facets,24.0,4200.0,North,8700.0
1/19/2016,Provo,Skier,Facets,18.0,6000.0,East,9700.0
1/19/2016,Salt Lake,Skier,Facets,24.0,5400.0,Northeast,9900.0
1/19/2016,Logan,Snowmobiler,Facets,48.0,7200.0,East,9700.0
1/19/2016,Logan,Snowmobiler,Facets,24.0,7200.0,South,9000.0
1/20/2016,Salt Lake,Skier,New Snow,8.0,600.0,Unknown,9400.0
1/19/2016,Logan,Snowmobiler,Facets,30.0,3000.0,South,8500.0
1/20/2016,Salt Lake,Skier,Density Change,13.0,8400.0,East,9200.0
1/20/2016,Salt Lake,Skier,Facets,8.0,2400.0,East,8700.0
1/20/2016,Salt Lake,Skier,Unknown,16.0,360.0,North,8500.0
1/20/2016,Skyline,Natural,Facets,30.0,8400.0,Northeast,8500.0
1/20/2016,Salt Lake,Natural,Facets,36.0,9600.0,Northeast,10000.0
1/21/2016,Provo,Snowmobiler,Facets,21.0,3000.0,East,10100.0
1/21/2016,Southwest,Unknown,Unknown,48.0,480.0,Northeast,9800.0
1/21/2016,Salt Lake,Skier,Facets,18.0,15000.0,South,10000.0
1/21/2016,Logan,Snowmobiler,Facets,48.0,2400.0,East,9500.0
1/19/2016,Logan,Skier,Facets,36.0,3600.0,Southeast,8500.0
1/23/2016,Logan,Snowmobiler,Facets,30.0,5400.0,Southeast,9300.0
1/24/2016,Salt Lake,Skier,Unknown,10.0,3000.0,Southeast,10500.0
1/24/2016,Salt Lake,Natural,Facets,36.0,18000.0,Southwest,9700.0
1/24/2016,Salt Lake,Natural,Facets,24.0,21000.0,Southeast,9500.0
1/25/2016,Salt Lake,Natural,New Snow/Old Snow Interface,30.0,4800.0,North,9800.0
1/25/2016,Logan,Natural,New Snow/Old Snow Interface,14.0,6000.0,East,9500.0
1/26/2016,Salt Lake,Skier,Unknown,17.0,4800.0,North,10100.0
1/26/2016,Salt Lake,Skier,Depth Hoar,30.0,4200.0,North,9900.0
1/26/2016,Skyline,Snowmobiler,Facets,48.0,1200.0,East,10200.0
1/24/2016,Skyline,Natural,Facets,36.0,8400.0,Northeast,10300.0
1/27/2016,Logan,Skier,New Snow/Old Snow Interface,11.0,4800.0,East,8000.0
1/27/2016,Uintas,Snowmobiler,Unknown,120.0,4800.0,Southwest,9500.0
1/30/2016,Logan,Snowshoer,New Snow/Old Snow Interface,14.0,600.0,Northwest,5600.0
1/30/2016,Moab,Skier,Unknown,9.0,960.0,Northeast,10000.0
2/1/2016,Logan,Natural,Depth Hoar,48.0,9600.0,North,8900.0
1/31/2016,Salt Lake,Skier,Facets,36.0,3600.0,Northwest,9100.0
2/2/2016,Provo,Natural,New Snow/Old Snow Interface,18.0,5400.0,East,10200.0
2/3/2016,Skyline,Skier,Facets,20.0,7200.0,Northeast,9000.0
2/5/2016,Salt Lake,Skier,Density Change,5.0,240.0,North,9800.0
2/13/2016,Skyline,Snowmobiler,Facets,24.0,4800.0,Northeast,9900.0
2/13/2016,Moab,Snowboarder,Density Change,11.0,840.0,North,10900.0
2/15/2016,Salt Lake,Skier,New Snow/Old Snow Interface,6.0,8400.0,Northeast,9400.0
2/15/2016,Logan,Natural,Wet grains,18.0,4800.0,West,6200.0
2/15/2016,Logan,Natural,Unknown,12.0,6000.0,North,6200.0
2/17/2016,Salt Lake,Natural,Ground Interface,36.0,12000.0,Northeast,9800.0
2/16/2016,Logan,Natural,Ground Interface,24.0,9600.0,North,6600.0
2/18/2016,Salt Lake,Natural,Ground Interface,30.0,6000.0,East,9000.0
2/18/2016,Skyline,Natural,New Snow,5.0,240.0,Northeast,9800.0
2/19/2016,Skyline,Snowmobiler,Facets,30.0,6000.0,Northeast,10500.0
2/13/2016,Skyline,Snowmobiler,Facets,20.0,6000.0,East,10400.0
2/20/2016,Salt Lake,Natural,Ground Interface,48.0,600.0,Northeast,8300.0
2/19/2016,Salt Lake,Natural,Unknown,6.0,3000.0,Northeast,6700.0
2/21/2016,Uintas,Snowmobiler,Depth Hoar,42.0,1800.0,Northwest,10000.0
2/22/2016,Salt Lake,Natural,Ground Interface,60.0,15000.0,Unknown,10400.0
3/9/2016,Salt Lake,Skier,New Snow/Old Snow Interface,4.0,4800.0,East,10400.0
3/9/2016,Moab,Skier,Facets,12.0,2400.0,Northeast,11000.0
3/12/2016,Logan,Natural,New Snow/Old Snow Interface,12.0,6000.0,East,9400.0
3/15/2016,Salt Lake,Skier,New Snow,8.0,120.0,Northeast,9900.0
3/15/2016,Salt Lake,Snowboarder,New Snow/Old Snow Interface,4.0,120.0,Northeast,9500.0
3/15/2016,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,1800.0,North,9500.0
3/17/2016,Logan,Snowmobiler,New Snow/Old Snow Interface,36.0,960.0,Northeast,8100.0
3/18/2016,Logan,Snowmobiler,New Snow/Old Snow Interface,36.0,2400.0,Northeast,8300.0
3/17/2016,Logan,Snowmobiler,New Snow/Old Snow Interface,36.0,4800.0,North,8400.0
3/18/2016,Logan,Snowmobiler,New Snow/Old Snow Interface,24.0,7200.0,North,9600.0
3/19/2016,Logan,Natural,New Snow/Old Snow Interface,36.0,8400.0,North,9500.0
3/19/2016,Salt Lake,Skier,New Snow/Old Snow Interface,4.0,1200.0,Southwest,9000.0
3/20/2016,Logan,Natural,New Snow/Old Snow Interface,24.0,10800.0,Southeast,8000.0
3/23/2016,Salt Lake,Skier,New Snow,6.0,2400.0,North,9500.0
3/23/2016,Logan,Natural,New Snow/Old Snow Interface,20.0,5400.0,East,9000.0
3/23/2016,Salt Lake,Skier,Unknown,6.0,1800.0,Southwest,10300.0
3/26/2016,Salt Lake,Natural,Ground Interface,42.0,12000.0,Northeast,10000.0
3/24/2016,Moab,Skier,Facets,12.0,3000.0,Northeast,11000.0
3/28/2016,Salt Lake,Skier,New Snow,7.0,7200.0,North,10300.0
3/28/2016,Salt Lake,Natural,Density Change,8.0,5400.0,Northwest,10100.0
3/29/2016,Salt Lake,Natural,Density Change,20.0,6000.0,Northeast,10000.0
3/29/2016,Salt Lake,Skier,Density Change,24.0,7200.0,East,10700.0
